race,precinct,precinct_num,registered_voters,ballots_cast,candidate,votes,endorsed,vote_share,multi_candidate_race
Circuit Court Judge (Cobbs),Northfield 7,7.0,1578,389,Linda Sackey,90,FALSE,0.2314,FALSE
Circuit Court Judge (Cobbs),Northfield 8,8.0,1540,317,Linda Sackey,74,FALSE,0.2334,FALSE
Circuit Court Judge (Cobbs),Northfield 9,9.0,790,217,Linda Sackey,63,FALSE,0.2903,FALSE
Circuit Court Judge (Cobbs),Northfield 10,10.0,1036,201,Linda Sackey,59,FALSE,0.2935,FALSE
Circuit Court Judge (Cobbs),Northfield 11,11.0,1494,289,Linda Sackey,67,FALSE,0.2318,FALSE
Circuit Court Judge (Cobbs),Northfield 12,12.0,1705,448,Linda Sackey,128,FALSE,0.2857,FALSE
Circuit Court Judge (Cobbs),Northfield 13,13.0,989,208,Linda Sackey,64,FALSE,0.3077,FALSE
Circuit Court Judge (Cobbs),Northfield 14,14.0,1063,216,Linda Sackey,64,FALSE,0.2963,FALSE
Circuit Court Judge (Cobbs),Northfield 15,15.0,1884,446,Linda Sackey,109,FALSE,0.2444,FALSE
Circuit Court Judge (Cobbs),Northfield 16,16.0,1222,252,Linda Sackey,71,FALSE,0.2817,FALSE
Circuit Court Judge (Cobbs),Northfield 17,17.0,1839,283,Linda Sackey,73,FALSE,0.258,FALSE
Circuit Court Judge (Cobbs),Northfield 18,18.0,1382,319,Linda Sackey,79,FALSE,0.2476,FALSE
Circuit Court Judge (Cobbs),Northfield 19,19.0,1361,304,Linda Sackey,92,FALSE,0.3026,FALSE
Circuit Court Judge (Cobbs),Northfield 20,20.0,1070,263,Linda Sackey,81,FALSE,0.308,FALSE
Circuit Court Judge (Cobbs),Northfield 21,21.0,1581,388,Linda Sackey,112,FALSE,0.2887,FALSE
Circuit Court Judge (Cobbs),Northfield 22,22.0,1160,258,Linda Sackey,71,FALSE,0.2752,FALSE
Circuit Court Judge (Cobbs),Northfield 23,23.0,860,184,Linda Sackey,65,FALSE,0.3533,FALSE
Circuit Court Judge (Cobbs),Northfield 24,24.0,1013,258,Linda Sackey,74,FALSE,0.2868,FALSE
Circuit Court Judge (Cobbs),Northfield 25,25.0,1034,212,Linda Sackey,67,FALSE,0.316,FALSE
Circuit Court Judge (Cobbs),Northfield 26,26.0,965,231,Linda Sackey,60,FALSE,0.2597,FALSE
Circuit Court Judge (Cobbs),Northfield 27,27.0,1495,212,Linda Sackey,70,FALSE,0.3302,FALSE
Circuit Court Judge (Cobbs),Northfield 28,28.0,2141,399,Linda Sackey,133,FALSE,0.3333,FALSE
Circuit Court Judge (Cobbs),Northfield 29,29.0,895,210,Linda Sackey,58,FALSE,0.2762,FALSE
Circuit Court Judge (Cobbs),Northfield 30,30.0,1082,315,Linda Sackey,94,FALSE,0.2984,FALSE
Circuit Court Judge (Cobbs),Northfield 31,31.0,1413,276,Linda Sackey,90,FALSE,0.3261,FALSE
Circuit Court Judge (Cobbs),Northfield 32,32.0,1433,291,Linda Sackey,68,FALSE,0.2337,FALSE
Circuit Court Judge (Cobbs),Northfield 33,33.0,1078,97,Linda Sackey,34,FALSE,0.3505,FALSE
Circuit Court Judge (Cobbs),Northfield 34,34.0,776,204,Linda Sackey,59,FALSE,0.2892,FALSE
Circuit Court Judge (Cobbs),Northfield 35,35.0,1188,230,Linda Sackey,73,FALSE,0.3174,FALSE
Circuit Court Judge (Cobbs),Northfield 36,36.0,1106,199,Linda Sackey,47,FALSE,0.2362,FALSE
Circuit Court Judge (Cobbs),Northfield 37,37.0,1254,385,Linda Sackey,101,FALSE,0.2623,FALSE
Circuit Court Judge (Cobbs),Northfield 38,38.0,903,205,Linda Sackey,69,FALSE,0.3366,FALSE
Circuit Court Judge (Cobbs),Northfield 39,39.0,702,124,Linda Sackey,47,FALSE,0.379,FALSE
Circuit Court Judge (Cobbs),Northfield 40,40.0,816,133,Linda Sackey,32,FALSE,0.2406,FALSE
Circuit Court Judge (Cobbs),Northfield 41,41.0,909,261,Linda Sackey,69,FALSE,0.2644,FALSE
Circuit Court Judge (Cobbs),Northfield 42,42.0,1151,216,Linda Sackey,57,FALSE,0.2639,FALSE
Circuit Court Judge (Cobbs),Northfield 43,43.0,1183,244,Linda Sackey,55,FALSE,0.2254,FALSE
Circuit Court Judge (Cobbs),Northfield 44,44.0,811,205,Linda Sackey,58,FALSE,0.2829,FALSE
Circuit Court Judge (Cobbs),Northfield 45,45.0,837,182,Linda Sackey,52,FALSE,0.2857,FALSE
Circuit Court Judge (Cobbs),Northfield 46,46.0,1441,263,Linda Sackey,57,FALSE,0.2167,FALSE
Circuit Court Judge (Cobbs),Northfield 47,47.0,1386,390,Linda Sackey,112,FALSE,0.2872,FALSE
Circuit Court Judge (Cobbs),Northfield 48,48.0,1015,215,Linda Sackey,65,FALSE,0.3023,FALSE
Circuit Court Judge (Cobbs),Northfield 49,49.0,1157,157,Linda Sackey,44,FALSE,0.2803,FALSE
Circuit Court Judge (Cobbs),Northfield 50,50.0,1439,230,Linda Sackey,67,FALSE,0.2913,FALSE
Circuit Court Judge (Cobbs),Northfield 51,51.0,3043,648,Linda Sackey,154,FALSE,0.2377,FALSE
Circuit Court Judge (Cobbs),Northfield 52,52.0,904,285,Linda Sackey,72,FALSE,0.2526,FALSE
Circuit Court Judge (Cobbs),Northfield 53,53.0,1073,275,Linda Sackey,85,FALSE,0.3091,FALSE
Circuit Court Judge (Cobbs),Northfield 54,54.0,1740,400,Linda Sackey,133,FALSE,0.3325,FALSE
Circuit Court Judge (Cobbs),Northfield 55,55.0,1015,287,Linda Sackey,91,FALSE,0.3171,FALSE
Circuit Court Judge (Cobbs),Northfield 56,56.0,1466,319,Linda Sackey,90,FALSE,0.2821,FALSE
Circuit Court Judge (Cobbs),Northfield 57,57.0,820,176,Linda Sackey,53,FALSE,0.3011,FALSE
Circuit Court Judge (Cobbs),Northfield 58,58.0,604,102,Linda Sackey,32,FALSE,0.3137,FALSE
Circuit Court Judge (Cobbs),Northfield Township Results,,71612,15194,Linda Sackey,4260,FALSE,0.2804,FALSE
Circuit Court Judge (Coghlan),Northfield 1,1.0,1856,170,Ashonta C. Rice,67,FALSE,0.3941,FALSE
Circuit Court Judge (Coghlan),Northfield 2,2.0,979,235,Ashonta C. Rice,56,FALSE,0.2383,FALSE
Circuit Court Judge (Coghlan),Northfield 3,3.0,1754,330,Ashonta C. Rice,81,FALSE,0.2455,FALSE
Circuit Court Judge (Coghlan),Northfield 4,4.0,1156,226,Ashonta C. Rice,86,FALSE,0.3805,FALSE
Circuit Court Judge (Coghlan),Northfield 5,5.0,865,154,Ashonta C. Rice,50,FALSE,0.3247,FALSE
Circuit Court Judge (Coghlan),Northfield 6,6.0,1160,261,Ashonta C. Rice,84,FALSE,0.3218,FALSE
Circuit Court Judge (Coghlan),Northfield 7,7.0,1578,389,Ashonta C. Rice,110,FALSE,0.2828,FALSE
Circuit Court Judge (Coghlan),Northfield 8,8.0,1540,317,Ashonta C. Rice,61,FALSE,0.1924,FALSE
Circuit Court Judge (Coghlan),Northfield 9,9.0,790,217,Ashonta C. Rice,58,FALSE,0.2673,FALSE
Circuit Court Judge (Coghlan),Northfield 10,10.0,1036,201,Ashonta C. Rice,75,FALSE,0.3731,FALSE
Circuit Court Judge (Coghlan),Northfield 11,11.0,1494,289,Ashonta C. Rice,84,FALSE,0.2907,FALSE
Circuit Court Judge (Coghlan),Northfield 12,12.0,1705,448,Ashonta C. Rice,118,FALSE,0.2634,FALSE
Circuit Court Judge (Coghlan),Northfield 13,13.0,989,208,Ashonta C. Rice,60,FALSE,0.2885,FALSE
Circuit Court Judge (Coghlan),Northfield 14,14.0,1063,216,Ashonta C. Rice,58,FALSE,0.2685,FALSE
Circuit Court Judge (Coghlan),Northfield 15,15.0,1884,446,Ashonta C. Rice,125,FALSE,0.2803,FALSE
Circuit Court Judge (Coghlan),Northfield 16,16.0,1222,252,Ashonta C. Rice,60,FALSE,0.2381,FALSE
Circuit Court Judge (Coghlan),Northfield 17,17.0,1839,283,Ashonta C. Rice,88,FALSE,0.311,FALSE
Circuit Court Judge (Coghlan),Northfield 18,18.0,1382,319,Ashonta C. Rice,76,FALSE,0.2382,FALSE
Circuit Court Judge (Coghlan),Northfield 19,19.0,1361,304,Ashonta C. Rice,93,FALSE,0.3059,FALSE
Circuit Court Judge (Coghlan),Northfield 20,20.0,1070,263,Ashonta C. Rice,74,FALSE,0.2814,FALSE
Circuit Court Judge (Coghlan),Northfield 21,21.0,1581,388,Ashonta C. Rice,113,FALSE,0.2912,FALSE
Circuit Court Judge (Coghlan),Northfield 22,22.0,1160,258,Ashonta C. Rice,55,FALSE,0.2132,FALSE
Circuit Court Judge (Coghlan),Northfield 23,23.0,860,184,Ashonta C. Rice,44,FALSE,0.2391,FALSE
Circuit Court Judge (Coghlan),Northfield 24,24.0,1013,258,Ashonta C. Rice,88,FALSE,0.3411,FALSE
Circuit Court Judge (Coghlan),Northfield 25,25.0,1034,212,Ashonta C. Rice,85,FALSE,0.4009,FALSE
Circuit Court Judge (Coghlan),Northfield 26,26.0,965,231,Ashonta C. Rice,61,FALSE,0.2641,FALSE
Circuit Court Judge (Coghlan),Northfield 27,27.0,1495,212,Ashonta C. Rice,93,FALSE,0.4387,FALSE
Circuit Court Judge (Coghlan),Northfield 28,28.0,2141,399,Ashonta C. Rice,119,FALSE,0.2982,FALSE
Circuit Court Judge (Coghlan),Northfield 29,29.0,895,210,Ashonta C. Rice,40,FALSE,0.1905,FALSE
Circuit Court Judge (Coghlan),Northfield 30,30.0,1082,315,Ashonta C. Rice,113,FALSE,0.3587,FALSE
Circuit Court Judge (Coghlan),Northfield 31,31.0,1413,276,Ashonta C. Rice,95,FALSE,0.3442,FALSE
Circuit Court Judge (Coghlan),Northfield 32,32.0,1433,291,Ashonta C. Rice,93,FALSE,0.3196,FALSE
Circuit Court Judge (Coghlan),Northfield 33,33.0,1078,97,Ashonta C. Rice,37,FALSE,0.3814,FALSE
Circuit Court Judge (Coghlan),Northfield 34,34.0,776,204,Ashonta C. Rice,66,FALSE,0.3235,FALSE
Circuit Court Judge (Coghlan),Northfield 35,35.0,1188,230,Ashonta C. Rice,66,FALSE,0.287,FALSE
Circuit Court Judge (Coghlan),Northfield 36,36.0,1106,199,Ashonta C. Rice,45,FALSE,0.2261,FALSE
Circuit Court Judge (Coghlan),Northfield 37,37.0,1254,385,Ashonta C. Rice,118,FALSE,0.3065,FALSE
Circuit Court Judge (Coghlan),Northfield 38,38.0,903,205,Ashonta C. Rice,80,FALSE,0.3902,FALSE
Circuit Court Judge (Coghlan),Northfield 39,39.0,702,124,Ashonta C. Rice,54,FALSE,0.4355,FALSE
Circuit Court Judge (Coghlan),Northfield 40,40.0,816,133,Ashonta C. Rice,46,FALSE,0.3459,FALSE
Circuit Court Judge (Coghlan),Northfield 41,41.0,909,261,Ashonta C. Rice,74,FALSE,0.2835,FALSE
Circuit Court Judge (Coghlan),Northfield 42,42.0,1151,216,Ashonta C. Rice,59,FALSE,0.2731,FALSE
Circuit Court Judge (Coghlan),Northfield 43,43.0,1183,244,Ashonta C. Rice,89,FALSE,0.3648,FALSE
Circuit Court Judge (Coghlan),Northfield 44,44.0,811,205,Ashonta C. Rice,69,FALSE,0.3366,FALSE
Circuit Court Judge (Coghlan),Northfield 45,45.0,837,182,Ashonta C. Rice,48,FALSE,0.2637,FALSE
Circuit Court Judge (Coghlan),Northfield 46,46.0,1441,263,Ashonta C. Rice,74,FALSE,0.2814,FALSE
Circuit Court Judge (Coghlan),Northfield 47,47.0,1386,390,Ashonta C. Rice,106,FALSE,0.2718,FALSE
Circuit Court Judge (Coghlan),Northfield 48,48.0,1015,215,Ashonta C. Rice,71,FALSE,0.3302,FALSE
Circuit Court Judge (Coghlan),Northfield 49,49.0,1157,157,Ashonta C. Rice,59,FALSE,0.3758,FALSE
Circuit Court Judge (Coghlan),Northfield 50,50.0,1439,230,Ashonta C. Rice,50,FALSE,0.2174,FALSE
Circuit Court Judge (Coghlan),Northfield 51,51.0,3043,648,Ashonta C. Rice,180,FALSE,0.2778,FALSE
Circuit Court Judge (Coghlan),Northfield 52,52.0,904,285,Ashonta C. Rice,75,FALSE,0.2632,FALSE
Circuit Court Judge (Coghlan),Northfield 53,53.0,1073,275,Ashonta C. Rice,72,FALSE,0.2618,FALSE
Circuit Court Judge (Coghlan),Northfield 54,54.0,1740,400,Ashonta C. Rice,90,FALSE,0.225,FALSE
Circuit Court Judge (Coghlan),Northfield 55,55.0,1015,287,Ashonta C. Rice,82,FALSE,0.2857,FALSE
Circuit Court Judge (Coghlan),Northfield 56,56.0,1466,319,Ashonta C. Rice,100,FALSE,0.3135,FALSE
Circuit Court Judge (Coghlan),Northfield 57,57.0,820,176,Ashonta C. Rice,60,FALSE,0.3409,FALSE
Circuit Court Judge (Coghlan),Northfield 58,58.0,604,102,Ashonta C. Rice,30,FALSE,0.2941,FALSE
Circuit Court Judge (Coghlan),Northfield Township Results,,71612,15194,Ashonta C. Rice,4463,FALSE,0.2937,FALSE
Circuit Court Judge (Coghlan),Northfield 1,1.0,1856,170,Michael Cabonargi,69,TRUE,0.4059,FALSE
Circuit Court Judge (Coghlan),Northfield 2,2.0,979,235,Michael Cabonargi,138,TRUE,0.5872,FALSE
Circuit Court Judge (Coghlan),Northfield 3,3.0,1754,330,Michael Cabonargi,182,TRUE,0.5515,FALSE
Circuit Court Judge (Coghlan),Northfield 4,4.0,1156,226,Michael Cabonargi,83,TRUE,0.3673,FALSE
Circuit Court Judge (Coghlan),Northfield 5,5.0,865,154,Michael Cabonargi,79,TRUE,0.513,FALSE
Circuit Court Judge (Coghlan),Northfield 6,6.0,1160,261,Michael Cabonargi,123,TRUE,0.4713,FALSE
Circuit Court Judge (Coghlan),Northfield 7,7.0,1578,389,Michael Cabonargi,152,TRUE,0.3907,FALSE
Circuit Court Judge (Coghlan),Northfield 8,8.0,1540,317,Michael Cabonargi,180,TRUE,0.5678,FALSE
Circuit Court Judge (Coghlan),Northfield 9,9.0,790,217,Michael Cabonargi,105,TRUE,0.4839,FALSE
Circuit Court Judge (Coghlan),Northfield 10,10.0,1036,201,Michael Cabonargi,100,TRUE,0.4975,FALSE
Circuit Court Judge (Coghlan),Northfield 11,11.0,1494,289,Michael Cabonargi,142,TRUE,0.4913,FALSE
Circuit Court Judge (Coghlan),Northfield 12,12.0,1705,448,Michael Cabonargi,227,TRUE,0.5067,FALSE
Circuit Court Judge (Coghlan),Northfield 13,13.0,989,208,Michael Cabonargi,101,TRUE,0.4856,FALSE
Circuit Court Judge (Coghlan),Northfield 14,14.0,1063,216,Michael Cabonargi,129,TRUE,0.5972,FALSE
Circuit Court Judge (Coghlan),Northfield 15,15.0,1884,446,Michael Cabonargi,248,TRUE,0.5561,FALSE
Circuit Court Judge (Coghlan),Northfield 16,16.0,1222,252,Michael Cabonargi,156,TRUE,0.619,FALSE
Circuit Court Judge (Coghlan),Northfield 17,17.0,1839,283,Michael Cabonargi,152,TRUE,0.5371,FALSE
Circuit Court Judge (Coghlan),Northfield 18,18.0,1382,319,Michael Cabonargi,195,TRUE,0.6113,FALSE
Circuit Court Judge (Coghlan),Northfield 19,19.0,1361,304,Michael Cabonargi,158,TRUE,0.5197,FALSE
Circuit Court Judge (Coghlan),Northfield 20,20.0,1070,263,Michael Cabonargi,136,TRUE,0.5171,FALSE
Circuit Court Judge (Coghlan),Northfield 21,21.0,1581,388,Michael Cabonargi,197,TRUE,0.5077,FALSE
Circuit Court Judge (Coghlan),Northfield 22,22.0,1160,258,Michael Cabonargi,154,TRUE,0.5969,FALSE
Circuit Court Judge (Coghlan),Northfield 23,23.0,860,184,Michael Cabonargi,95,TRUE,0.5163,FALSE
Circuit Court Judge (Coghlan),Northfield 24,24.0,1013,258,Michael Cabonargi,115,TRUE,0.4457,FALSE
Circuit Court Judge (Coghlan),Northfield 25,25.0,1034,212,Michael Cabonargi,89,TRUE,0.4198,FALSE
Circuit Court Judge (Coghlan),Northfield 26,26.0,965,231,Michael Cabonargi,139,TRUE,0.6017,FALSE
Circuit Court Judge (Coghlan),Northfield 27,27.0,1495,212,Michael Cabonargi,84,TRUE,0.3962,FALSE
Circuit Court Judge (Coghlan),Northfield 28,28.0,2141,399,Michael Cabonargi,225,TRUE,0.5639,FALSE
Circuit Court Judge (Coghlan),Northfield 29,29.0,895,210,Michael Cabonargi,135,TRUE,0.6429,FALSE
Circuit Court Judge (Coghlan),Northfield 30,30.0,1082,315,Michael Cabonargi,141,TRUE,0.4476,FALSE
Circuit Court Judge (Coghlan),Northfield 31,31.0,1413,276,Michael Cabonargi,132,TRUE,0.4783,FALSE
Circuit Court Judge (Coghlan),Northfield 32,32.0,1433,291,Michael Cabonargi,151,TRUE,0.5189,FALSE
Circuit Court Judge (Coghlan),Northfield 33,33.0,1078,97,Michael Cabonargi,40,TRUE,0.4124,FALSE
Circuit Court Judge (Coghlan),Northfield 34,34.0,776,204,Michael Cabonargi,99,TRUE,0.4853,FALSE
Circuit Court Judge (Coghlan),Northfield 35,35.0,1188,230,Michael Cabonargi,114,TRUE,0.4957,FALSE
Circuit Court Judge (Coghlan),Northfield 36,36.0,1106,199,Michael Cabonargi,119,TRUE,0.598,FALSE
Circuit Court Judge (Coghlan),Northfield 37,37.0,1254,385,Michael Cabonargi,157,TRUE,0.4078,FALSE
Circuit Court Judge (Coghlan),Northfield 38,38.0,903,205,Michael Cabonargi,78,TRUE,0.3805,FALSE
Circuit Court Judge (Coghlan),Northfield 39,39.0,702,124,Michael Cabonargi,48,TRUE,0.3871,FALSE
Circuit Court Judge (Coghlan),Northfield 40,40.0,816,133,Michael Cabonargi,69,TRUE,0.5188,FALSE
Circuit Court Judge (Coghlan),Northfield 41,41.0,909,261,Michael Cabonargi,124,TRUE,0.4751,FALSE
Circuit Court Judge (Coghlan),Northfield 42,42.0,1151,216,Michael Cabonargi,125,TRUE,0.5787,FALSE
Circuit Court Judge (Coghlan),Northfield 43,43.0,1183,244,Michael Cabonargi,109,TRUE,0.4467,FALSE
Circuit Court Judge (Coghlan),Northfield 44,44.0,811,205,Michael Cabonargi,109,TRUE,0.5317,FALSE
Circuit Court Judge (Coghlan),Northfield 45,45.0,837,182,Michael Cabonargi,96,TRUE,0.5275,FALSE
Circuit Court Judge (Coghlan),Northfield 46,46.0,1441,263,Michael Cabonargi,153,TRUE,0.5817,FALSE
Circuit Court Judge (Coghlan),Northfield 47,47.0,1386,390,Michael Cabonargi,220,TRUE,0.5641,FALSE
Circuit Court Judge (Coghlan),Northfield 48,48.0,1015,215,Michael Cabonargi,90,TRUE,0.4186,FALSE
Circuit Court Judge (Coghlan),Northfield 49,49.0,1157,157,Michael Cabonargi,66,TRUE,0.4204,FALSE
Circuit Court Judge (Coghlan),Northfield 50,50.0,1439,230,Michael Cabonargi,144,TRUE,0.6261,FALSE
Circuit Court Judge (Coghlan),Northfield 51,51.0,3043,648,Michael Cabonargi,341,TRUE,0.5262,FALSE
Circuit Court Judge (Coghlan),Northfield 52,52.0,904,285,Michael Cabonargi,157,TRUE,0.5509,FALSE
Circuit Court Judge (Coghlan),Northfield 53,53.0,1073,275,Michael Cabonargi,159,TRUE,0.5782,FALSE
Circuit Court Judge (Coghlan),Northfield 54,54.0,1740,400,Michael Cabonargi,235,TRUE,0.5875,FALSE
Circuit Court Judge (Coghlan),Northfield 55,55.0,1015,287,Michael Cabonargi,162,TRUE,0.5645,FALSE
Circuit Court Judge (Coghlan),Northfield 56,56.0,1466,319,Michael Cabonargi,158,TRUE,0.4953,FALSE
Circuit Court Judge (Coghlan),Northfield 57,57.0,820,176,Michael Cabonargi,86,TRUE,0.4886,FALSE
Circuit Court Judge (Coghlan),Northfield 58,58.0,604,102,Michael Cabonargi,56,TRUE,0.549,FALSE
Circuit Court Judge (Coghlan),Northfield Township Results,,71612,15194,Michael Cabonargi,7826,TRUE,0.5151,FALSE
Committeeperson Dem State Central 9th,Northfield 4,4.0,1156,226,Josina Morita,42,FALSE,0.1858,TRUE
Committeeperson Dem State Central 9th,Northfield 5,5.0,865,154,Josina Morita,28,FALSE,0.1818,TRUE
Committeeperson Dem State Central 9th,Northfield 6,6.0,1160,261,Josina Morita,47,FALSE,0.1801,TRUE
Committeeperson Dem State Central 9th,Northfield 7,7.0,1578,389,Josina Morita,38,FALSE,0.0977,TRUE
Committeeperson Dem State Central 9th,Northfield 8,8.0,1540,233,Josina Morita,31,FALSE,0.133,TRUE
Committeeperson Dem State Central 9th,Northfield 9,9.0,790,217,Josina Morita,27,FALSE,0.1244,TRUE
Committeeperson Dem State Central 9th,Northfield 10,10.0,1036,201,Josina Morita,40,FALSE,0.199,TRUE
Committeeperson Dem State Central 9th,Northfield 12,12.0,1705,448,Josina Morita,66,FALSE,0.1473,TRUE
Committeeperson Dem State Central 9th,Northfield 13,13.0,989,208,Josina Morita,24,FALSE,0.1154,TRUE
Committeeperson Dem State Central 9th,Northfield 19,19.0,1361,304,Josina Morita,37,FALSE,0.1217,TRUE
Committeeperson Dem State Central 9th,Northfield 20,20.0,1070,263,Josina Morita,32,FALSE,0.1217,TRUE
Committeeperson Dem State Central 9th,Northfield 21,21.0,1581,388,Josina Morita,52,FALSE,0.134,TRUE
Committeeperson Dem State Central 9th,Northfield 23,23.0,860,184,Josina Morita,13,FALSE,0.0707,TRUE
Committeeperson Dem State Central 9th,Northfield 24,24.0,1013,258,Josina Morita,31,FALSE,0.1202,TRUE
Committeeperson Dem State Central 9th,Northfield 25,25.0,1034,212,Josina Morita,48,FALSE,0.2264,TRUE
Committeeperson Dem State Central 9th,Northfield 27,27.0,1495,212,Josina Morita,35,FALSE,0.1651,TRUE
Committeeperson Dem State Central 9th,Northfield 30,30.0,1082,315,Josina Morita,37,FALSE,0.1175,TRUE
Committeeperson Dem State Central 9th,Northfield 31,31.0,1413,276,Josina Morita,39,FALSE,0.1413,TRUE
Committeeperson Dem State Central 9th,Northfield 33,33.0,1078,54,Josina Morita,6,FALSE,0.1111,TRUE
Committeeperson Dem State Central 9th,Northfield 35,35.0,1188,230,Josina Morita,27,FALSE,0.1174,TRUE
Committeeperson Dem State Central 9th,Northfield 37,37.0,1254,385,Josina Morita,42,FALSE,0.1091,TRUE
Committeeperson Dem State Central 9th,Northfield 38,38.0,903,205,Josina Morita,36,FALSE,0.1756,TRUE
Committeeperson Dem State Central 9th,Northfield 39,39.0,702,124,Josina Morita,27,FALSE,0.2177,TRUE
Committeeperson Dem State Central 9th,Northfield 41,41.0,909,261,Josina Morita,23,FALSE,0.0881,TRUE
Committeeperson Dem State Central 9th,Northfield 42,42.0,1151,216,Josina Morita,34,FALSE,0.1574,TRUE
Committeeperson Dem State Central 9th,Northfield 43,43.0,1183,5,Josina Morita,1,FALSE,0.2,TRUE
Committeeperson Dem State Central 9th,Northfield 44,44.0,811,205,Josina Morita,41,FALSE,0.2,TRUE
Committeeperson Dem State Central 9th,Northfield 45,45.0,837,182,Josina Morita,23,FALSE,0.1264,TRUE
Committeeperson Dem State Central 9th,Northfield 48,48.0,1015,215,Josina Morita,37,FALSE,0.1721,TRUE
Committeeperson Dem State Central 9th,Northfield 49,49.0,1157,157,Josina Morita,30,FALSE,0.1911,TRUE
Committeeperson Dem State Central 9th,Northfield 51,51.0,3043,648,Josina Morita,98,FALSE,0.1512,TRUE
Committeeperson Dem State Central 9th,Northfield 52,52.0,904,285,Josina Morita,35,FALSE,0.1228,TRUE
Committeeperson Dem State Central 9th,Northfield 53,53.0,1073,275,Josina Morita,37,FALSE,0.1345,TRUE
Committeeperson Dem State Central 9th,Northfield 56,56.0,1466,319,Josina Morita,48,FALSE,0.1505,TRUE
Committeeperson Dem State Central 9th,Northfield 57,57.0,820,176,Josina Morita,29,FALSE,0.1648,TRUE
Committeeperson Dem State Central 9th,Northfield Township Results,,41222,8691,Josina Morita,1241,FALSE,0.1428,TRUE
Committeeperson Dem State Central 9th,Northfield 4,4.0,1156,226,Laura Fine,129,TRUE,0.5708,TRUE
Committeeperson Dem State Central 9th,Northfield 5,5.0,865,154,Laura Fine,101,TRUE,0.6558,TRUE
Committeeperson Dem State Central 9th,Northfield 6,6.0,1160,261,Laura Fine,174,TRUE,0.6667,TRUE
Committeeperson Dem State Central 9th,Northfield 7,7.0,1578,389,Laura Fine,275,TRUE,0.7069,TRUE
Committeeperson Dem State Central 9th,Northfield 8,8.0,1540,233,Laura Fine,154,TRUE,0.6609,TRUE
Committeeperson Dem State Central 9th,Northfield 9,9.0,790,217,Laura Fine,137,TRUE,0.6313,TRUE
Committeeperson Dem State Central 9th,Northfield 10,10.0,1036,201,Laura Fine,149,TRUE,0.7413,TRUE
Committeeperson Dem State Central 9th,Northfield 12,12.0,1705,448,Laura Fine,304,TRUE,0.6786,TRUE
Committeeperson Dem State Central 9th,Northfield 13,13.0,989,208,Laura Fine,152,TRUE,0.7308,TRUE
Committeeperson Dem State Central 9th,Northfield 19,19.0,1361,304,Laura Fine,211,TRUE,0.6941,TRUE
Committeeperson Dem State Central 9th,Northfield 20,20.0,1070,263,Laura Fine,195,TRUE,0.7414,TRUE
Committeeperson Dem State Central 9th,Northfield 21,21.0,1581,388,Laura Fine,276,TRUE,0.7113,TRUE
Committeeperson Dem State Central 9th,Northfield 23,23.0,860,184,Laura Fine,122,TRUE,0.663,TRUE
Committeeperson Dem State Central 9th,Northfield 24,24.0,1013,258,Laura Fine,171,TRUE,0.6628,TRUE
Committeeperson Dem State Central 9th,Northfield 25,25.0,1034,212,Laura Fine,142,TRUE,0.6698,TRUE
Committeeperson Dem State Central 9th,Northfield 27,27.0,1495,212,Laura Fine,136,TRUE,0.6415,TRUE
Committeeperson Dem State Central 9th,Northfield 30,30.0,1082,315,Laura Fine,210,TRUE,0.6667,TRUE
Committeeperson Dem State Central 9th,Northfield 31,31.0,1413,276,Laura Fine,183,TRUE,0.663,TRUE
Committeeperson Dem State Central 9th,Northfield 33,33.0,1078,54,Laura Fine,30,TRUE,0.5556,TRUE
Committeeperson Dem State Central 9th,Northfield 35,35.0,1188,230,Laura Fine,136,TRUE,0.5913,TRUE
Committeeperson Dem State Central 9th,Northfield 37,37.0,1254,385,Laura Fine,231,TRUE,0.6,TRUE
Committeeperson Dem State Central 9th,Northfield 38,38.0,903,205,Laura Fine,132,TRUE,0.6439,TRUE
Committeeperson Dem State Central 9th,Northfield 39,39.0,702,124,Laura Fine,73,TRUE,0.5887,TRUE
Committeeperson Dem State Central 9th,Northfield 41,41.0,909,261,Laura Fine,211,TRUE,0.8084,TRUE
Committeeperson Dem State Central 9th,Northfield 42,42.0,1151,216,Laura Fine,158,TRUE,0.7315,TRUE
Committeeperson Dem State Central 9th,Northfield 43,43.0,1183,5,Laura Fine,3,TRUE,0.6,TRUE
Committeeperson Dem State Central 9th,Northfield 44,44.0,811,205,Laura Fine,145,TRUE,0.7073,TRUE
Committeeperson Dem State Central 9th,Northfield 45,45.0,837,182,Laura Fine,139,TRUE,0.7637,TRUE
Committeeperson Dem State Central 9th,Northfield 48,48.0,1015,215,Laura Fine,149,TRUE,0.693,TRUE
Committeeperson Dem State Central 9th,Northfield 49,49.0,1157,157,Laura Fine,109,TRUE,0.6943,TRUE
Committeeperson Dem State Central 9th,Northfield 51,51.0,3043,648,Laura Fine,481,TRUE,0.7423,TRUE
Committeeperson Dem State Central 9th,Northfield 52,52.0,904,285,Laura Fine,220,TRUE,0.7719,TRUE
Committeeperson Dem State Central 9th,Northfield 53,53.0,1073,275,Laura Fine,216,TRUE,0.7855,TRUE
Committeeperson Dem State Central 9th,Northfield 56,56.0,1466,319,Laura Fine,221,TRUE,0.6928,TRUE
Committeeperson Dem State Central 9th,Northfield 57,57.0,820,176,Laura Fine,122,TRUE,0.6932,TRUE
